site,year,season_tmax_max,season_tmax_mean,season_heat_days,season_no_hw,season_tot_hwu,season_avg_hwu,season_max_hw_dur,season_avg_hw_dur,season_max_hw_vpd,season_avg_hw_vpd,gdd_apr_oct,precip_season,Apr_tmax_max,Apr_tmax_mean,Apr_heat_days,Apr_no_hw,Apr_tot_hwu,Apr_avg_hwu,Apr_max_hw_dur,Apr_avg_hw_dur,Apr_max_hw_vpd,Apr_avg_hw_vpd,May_tmax_max,May_tmax_mean,May_heat_days,May_no_hw,May_tot_hwu,May_avg_hwu,May_max_hw_dur,May_avg_hw_dur,May_max_hw_vpd,May_avg_hw_vpd,Jun_tmax_max,Jun_tmax_mean,Jun_heat_days,Jun_no_hw,Jun_tot_hwu,Jun_avg_hwu,Jun_max_hw_dur,Jun_avg_hw_dur,Jun_max_hw_vpd,Jun_avg_hw_vpd,Jul_tmax_max,Jul_tmax_mean,Jul_heat_days,Jul_no_hw,Jul_tot_hwu,Jul_avg_hwu,Jul_max_hw_dur,Jul_avg_hw_dur,Jul_max_hw_vpd,Jul_avg_hw_vpd,Aug_tmax_max,Aug_tmax_mean,Aug_heat_days,Aug_no_hw,Aug_tot_hwu,Aug_avg_hwu,Aug_max_hw_dur,Aug_avg_hw_dur,Aug_max_hw_vpd,Aug_avg_hw_vpd,Sep_tmax_max,Sep_tmax_mean,Sep_heat_days,Sep_no_hw,Sep_tot_hwu,Sep_avg_hwu,Sep_max_hw_dur,Sep_avg_hw_dur,Sep_max_hw_vpd,Sep_avg_hw_vpd,Oct_tmax_max,Oct_tmax_mean,Oct_heat_days,Oct_no_hw,Oct_tot_hwu,Oct_avg_hwu,Oct_max_hw_dur,Oct_avg_hw_dur,Oct_max_hw_vpd,Oct_avg_hw_vpd,MayJul_tmax_max,MayJul_tmax_mean,MayJul_heat_days,MayJul_no_hw,MayJul_tot_hwu,MayJul_avg_hwu,MayJul_max_hw_dur,MayJul_avg_hw_dur,MayJul_max_hw_vpd,MayJul_avg_hw_vpd,AugOct_tmax_max,AugOct_tmax_mean,AugOct_heat_days,AugOct_no_hw,AugOct_tot_hwu,AugOct_avg_hwu,AugOct_max_hw_dur,AugOct_avg_hw_dur,AugOct_max_hw_vpd,AugOct_avg_hw_vpd,cluster,season_type
S1,2001,39.7,28.373831775700936,3,1,2.5,2.5,2,2.0,6.343,6.343,2134.3,79.85,29.1,18.920000000000005,0,0,0,0.0,0,0.0,0.0,0.0,36.3,29.677419354838708,0,0,0,0.0,0,0.0,0.0,0.0,37.7,30.01,0,0,0.0,0.0,0,0.0,0.0,0.0,39.7,31.23225806451613,2,1,2.5,2.5,2,2.0,6.343,6.343,38.3,32.29354838709677,1,0,0.0,0.0,0,0.0,0.0,0.0,34.3,29.610000000000007,0,0,0.0,0.0,0,0.0,0.0,0.0,36.7,26.661290322580648,0,0,0,0.0,0,0.0,0.0,0.0,39.7,30.30978260869565,2,1,2.5,2.5,2,2.0,6.343,6.343,38.3,29.52065217391304,1,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2002,41.0,27.909345794392525,4,1,4.600000000000001,4.600000000000001,3,3.0,6.189,6.189,2000.4999999999998,41.940000000000005,29.9,20.85666666666667,0,0,0,0.0,0,0.0,0.0,0.0,33.8,24.13225806451613,0,0,0,0.0,0,0.0,0.0,0.0,36.8,29.976666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,41.0,32.77741935483871,3,1,4.600000000000001,4.600000000000001,3,3.0,6.189,6.189,38.6,31.50322580645161,1,0,0.0,0.0,0,0.0,0.0,0.0,37.5,30.77,0,0,0.0,0.0,0,0.0,0.0,0.0,34.3,25.280645161290323,0,0,0,0.0,0,0.0,0.0,0.0,41.0,28.95108695652174,3,1,4.600000000000001,4.600000000000001,3,3.0,6.189,6.189,38.6,29.167391304347827,1,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2003,38.4,27.91214953271028,4,1,0.3999999999999986,0.3999999999999986,2,2.0,5.409,5.409,2040.9000000000003,197.03,24.3,16.846666666666668,0,0,0,0.0,0,0.0,0.0,0.0,34.2,24.154838709677424,0,0,0,0.0,0,0.0,0.0,0.0,38.4,29.546666666666663,1,0,0.0,0.0,0,0.0,0.0,0.0,38.4,34.08064516129032,2,1,0.3999999999999986,0.3999999999999986,2,2.0,5.409,5.409,36.1,30.84516129032258,0,0,0.0,0.0,0,0.0,0.0,0.0,38.3,31.660000000000004,1,0,0.0,0.0,0,0.0,0.0,0.0,33.6,28.067741935483877,0,0,0,0.0,0,0.0,0.0,0.0,38.4,29.257608695652177,3,1,0.3999999999999986,0.3999999999999986,2,2.0,5.409,5.409,38.3,30.174999999999994,1,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2004,37.5,27.629906542056077,0,0,0.0,0.0,0,0.0,0.0,0.0,1997.4,150.24999999999997,33.2,22.213333333333335,0,0,0,0.0,0,0.0,0.0,0.0,32.5,25.161290322580644,0,0,0,0.0,0,0.0,0.0,0.0,35.8,29.476666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,35.7,31.845161290322583,0,0,0.0,0.0,0,0.0,0.0,0.0,37.5,31.767741935483865,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,30.57666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,32.5,22.348387096774193,0,0,0,0.0,0,0.0,0.0,0.0,35.8,28.820652173913043,0,0,0.0,0.0,0,0.0,0.0,0.0,37.5,28.2054347826087,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S1,2005,38.7,26.59906542056074,3,1,0.8000000000000043,0.8000000000000043,2,2.0,5.438,5.438,1829.9,236.17999999999998,24.5,19.35666666666667,0,0,0,0.0,0,0.0,0.0,0.0,31.4,22.83225806451613,0,0,0,0.0,0,0.0,0.0,0.0,32.4,25.396666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,38.7,33.88709677419355,3,1,0.8000000000000043,0.8000000000000043,2,2.0,5.438,5.438,37.2,32.57096774193549,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,27.919999999999998,0,0,0.0,0.0,0,0.0,0.0,0.0,33.7,24.000000000000004,0,0,0,0.0,0,0.0,0.0,0.0,38.7,27.393478260869564,3,1,0.8000000000000043,0.8000000000000043,2,2.0,5.438,5.438,37.2,28.166304347826085,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2006,42.9,27.364018691588782,7,1,13.200000000000003,13.200000000000003,5,5.0,7.234,7.234,1972.6999999999998,223.5,28.9,17.223333333333333,0,0,0,0.0,0,0.0,0.0,0.0,33.8,25.735483870967744,0,0,0,0.0,0,0.0,0.0,0.0,38.7,30.30666666666667,1,0,0.0,0.0,0,0.0,0.0,0.0,42.9,34.483870967741936,6,1,13.200000000000003,13.200000000000003,5,5.0,7.234,7.234,36.0,30.55806451612903,0,0,0.0,0.0,0,0.0,0.0,0.0,36.9,29.723333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,29.7,23.361290322580647,0,0,0,0.0,0,0.0,0.0,0.0,42.9,30.17391304347826,7,1,13.200000000000003,13.200000000000003,5,5.0,7.234,7.234,36.9,27.860869565217396,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2007,38.9,27.02056074766355,3,1,1.2999999999999972,1.2999999999999972,2,2.0,5.658,5.658,1903.2,137.32999999999998,30.3,21.446666666666665,0,0,0,0.0,0,0.0,0.0,0.0,31.5,25.793548387096774,0,0,0,0.0,0,0.0,0.0,0.0,36.3,28.886666666666663,0,0,0.0,0.0,0,0.0,0.0,0.0,38.9,31.58064516129032,2,1,1.2999999999999972,1.2999999999999972,2,2.0,5.658,5.658,38.6,32.13548387096775,1,0,0.0,0.0,0,0.0,0.0,0.0,36.2,27.55,0,0,0.0,0.0,0,0.0,0.0,0.0,29.1,21.648387096774197,0,0,0,0.0,0,0.0,0.0,0.0,38.9,28.75217391304348,2,1,1.2999999999999972,1.2999999999999972,2,2.0,5.658,5.658,38.6,27.106521739130425,1,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2008,40.6,28.33317757009346,9,3,8.199999999999996,2.733333333333332,3,2.6666666666666665,6.537,6.170999999999999,2048.3,39.879999999999995,31.3,20.786666666666665,0,0,0,0.0,0,0.0,0.0,0.0,37.1,25.45483870967742,0,0,0,0.0,0,0.0,0.0,0.0,37.3,30.170000000000005,0,0,0.0,0.0,0,0.0,0.0,0.0,40.6,32.438709677419354,3,1,4.899999999999999,4.899999999999999,3,3.0,6.537,6.537,39.1,33.151612903225804,4,1,2.3999999999999986,2.3999999999999986,3,3.0,6.046,6.046,38.5,30.626666666666665,2,1,0.8999999999999986,0.8999999999999986,2,2.0,5.93,5.93,30.2,25.593548387096774,0,0,0,0.0,0,0.0,0.0,0.0,40.6,29.34565217391304,3,1,4.899999999999999,4.899999999999999,3,3.0,6.537,6.537,39.1,29.78152173913044,6,2,3.299999999999997,1.6499999999999986,3,2.5,6.046,5.9879999999999995,1,POST-V
S1,2009,39.3,27.60467289719626,6,1,1.3999999999999986,1.3999999999999986,3,3.0,5.78,5.78,1971.6999999999998,218.02999999999997,33.2,20.87333333333333,0,0,0,0.0,0,0.0,0.0,0.0,36.6,26.122580645161285,0,0,0,0.0,0,0.0,0.0,0.0,39.2,27.333333333333332,1,0,0.0,0.0,0,0.0,0.0,0.0,39.3,32.561290322580646,3,1,1.3999999999999986,1.3999999999999986,3,3.0,5.78,5.78,38.9,32.116129032258065,1,0,0.0,0.0,0,0.0,0.0,0.0,38.2,31.876666666666672,1,0,0.0,0.0,0,0.0,0.0,0.0,28.4,22.261290322580642,0,0,0,0.0,0,0.0,0.0,0.0,39.3,28.686956521739123,4,1,1.3999999999999986,1.3999999999999986,3,3.0,5.78,5.78,38.9,28.717391304347824,2,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2010,39.6,25.685046728971965,2,1,2.1000000000000014,2.1000000000000014,2,2.0,6.535,6.535,1728.9999999999998,351.62,27.3,16.783333333333335,0,0,0,0.0,0,0.0,0.0,0.0,28.5,20.99032258064516,0,0,0,0.0,0,0.0,0.0,0.0,36.6,27.93666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,36.7,31.06451612903226,0,0,0.0,0.0,0,0.0,0.0,0.0,39.6,29.858064516129033,2,1,2.1000000000000014,2.1000000000000014,2,2.0,6.535,6.535,37.4,30.03666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,33.6,23.05161290322581,0,0,0,0.0,0,0.0,0.0,0.0,36.7,26.650000000000002,0,0,0.0,0.0,0,0.0,0.0,0.0,39.6,27.622826086956515,2,1,2.1000000000000014,2.1000000000000014,2,2.0,6.535,6.535,1,POST-V
S1,2011,36.3,26.067757009345794,0,0,0.0,0.0,0,0.0,0.0,0.0,1783.9,207.0,27.6,19.133333333333333,0,0,0,0.0,0,0.0,0.0,0.0,31.7,21.412903225806446,0,0,0,0.0,0,0.0,0.0,0.0,36.3,25.27333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,30.416129032258063,0,0,0.0,0.0,0,0.0,0.0,0.0,34.6,30.85806451612903,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,31.626666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,29.7,23.683870967741935,0,0,0,0.0,0,0.0,0.0,0.0,36.3,25.705434782608698,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,28.691304347826087,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S1,2012,38.9,27.77196261682243,3,0,0.0,0.0,0,0.0,0.0,0.0,1968.6999999999998,133.81,31.1,19.863333333333337,0,0,0,0.0,0,0.0,0.0,0.0,31.6,25.86774193548387,0,0,0,0.0,0,0.0,0.0,0.0,38.9,28.34333333333333,1,0,0.0,0.0,0,0.0,0.0,0.0,37.5,31.593548387096778,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,33.23225806451613,2,0,0.0,0.0,0,0.0,0.0,0.0,33.5,30.45,0,0,0.0,0.0,0,0.0,0.0,0.0,37.2,24.903225806451612,0,0,0,0.0,0,0.0,0.0,0.0,38.9,28.60434782608695,1,0,0.0,0.0,0,0.0,0.0,0.0,38.2,29.518478260869557,2,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S1,2013,39.7,27.895794392523367,7,1,5.300000000000004,5.300000000000004,6,6.0,5.57,5.57,2036.7000000000003,83.51,31.3,23.19,0,0,0,0.0,0,0.0,0.0,0.0,32.1,25.693548387096772,0,0,0,0.0,0,0.0,0.0,0.0,39.0,28.953333333333333,2,0,0.0,0.0,0,0.0,0.0,0.0,39.7,33.403225806451616,5,1,4.300000000000004,4.300000000000004,5,5.0,5.27,5.27,36.5,30.764516129032252,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,28.67333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,28.4,24.5,0,0,0,0.0,0,0.0,0.0,0.0,39.7,29.35434782608695,7,1,5.300000000000004,5.300000000000004,6,6.0,5.57,5.57,37.3,27.971739130434784,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2014,39.0,28.407476635514012,2,0,0.0,0.0,0,0.0,0.0,0.0,2184.8,114.09,29.3,21.676666666666666,0,0,0,0.0,0,0.0,0.0,0.0,33.7,26.893548387096775,0,0,0,0.0,0,0.0,0.0,0.0,37.5,29.926666666666673,0,0,0.0,0.0,0,0.0,0.0,0.0,39.0,33.167741935483875,2,0,0.0,0.0,0,0.0,0.0,0.0,37.0,31.135483870967747,0,0,0.0,0.0,0,0.0,0.0,0.0,35.8,29.759999999999998,0,0,0.0,0.0,0,0.0,0.0,0.0,34.7,26.167741935483875,0,0,0,0.0,0,0.0,0.0,0.0,39.0,29.996739130434776,2,0,0.0,0.0,0,0.0,0.0,0.0,37.0,29.01304347826087,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S1,2015,38.8,28.170093457943924,5,1,0.7999999999999972,0.7999999999999972,2,2.0,6.304,6.304,2176.7000000000003,69.39,29.8,21.863333333333337,0,0,0,0.0,0,0.0,0.0,0.0,31.0,23.777419354838706,0,0,0,0.0,0,0.0,0.0,0.0,37.2,30.55666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,38.6,31.535483870967745,2,0,0.0,0.0,0,0.0,0.0,0.0,38.4,31.76451612903226,1,0,0.0,0.0,0,0.0,0.0,0.0,38.8,30.666666666666668,2,1,0.7999999999999972,0.7999999999999972,2,2.0,6.304,6.304,34.2,26.980645161290322,0,0,0,0.0,0,0.0,0.0,0.0,38.6,28.60217391304348,2,0,0.0,0.0,0,0.0,0.0,0.0,38.8,29.79456521739131,3,1,0.7999999999999972,0.7999999999999972,2,2.0,6.304,6.304,1,POST-V
S1,2016,38.4,27.450934579439252,2,1,0.5,0.5,2,2.0,5.72,5.72,2038.5,240.69,29.7,21.736666666666665,0,0,0,0.0,0,0.0,0.0,0.0,32.9,24.1,0,0,0,0.0,0,0.0,0.0,0.0,37.3,30.339999999999996,0,0,0.0,0.0,0,0.0,0.0,0.0,38.4,32.71935483870968,2,1,0.5,0.5,2,2.0,5.72,5.72,36.6,31.629032258064512,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,30.009999999999994,0,0,0.0,0.0,0,0.0,0.0,0.0,30.9,21.61290322580645,0,0,0,0.0,0,0.0,0.0,0.0,38.4,29.039130434782614,2,1,0.5,0.5,2,2.0,5.72,5.72,36.6,27.72608695652174,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2017,41.5,28.218224299065415,12,3,14.199999999999996,4.733333333333332,3,2.6666666666666665,7.173,6.5953333333333335,2166.1000000000004,133.15,26.6,18.846666666666668,0,0,0,0.0,0,0.0,0.0,0.0,33.0,25.580645161290327,0,0,0,0.0,0,0.0,0.0,0.0,39.3,29.646666666666665,2,0,0.0,0.0,0,0.0,0.0,0.0,40.1,34.27419354838709,3,1,2.8999999999999986,2.8999999999999986,2,2.0,6.5,6.5,39.4,32.95483870967742,4,1,2.999999999999993,2.999999999999993,3,3.0,6.113,6.113,41.5,30.026666666666664,3,1,8.300000000000004,8.300000000000004,3,3.0,7.173,7.173,32.3,26.000000000000007,0,0,0,0.0,0,0.0,0.0,0.0,40.1,29.835869565217397,5,1,2.8999999999999986,2.8999999999999986,2,2.0,6.5,6.5,41.5,29.65652173913043,7,2,11.299999999999997,5.649999999999999,3,3.0,7.173,6.643000000000001,1,POST-V
S1,2018,38.8,27.794859813084106,1,0,0.0,0.0,0,0.0,0.0,0.0,2072.2000000000003,120.43,27.5,20.130000000000003,0,0,0,0.0,0,0.0,0.0,0.0,33.9,24.661290322580648,0,0,0,0.0,0,0.0,0.0,0.0,37.5,29.310000000000006,0,0,0.0,0.0,0,0.0,0.0,0.0,38.8,34.280645161290316,1,0,0.0,0.0,0,0.0,0.0,0.0,36.6,31.322580645161295,0,0,0.0,0.0,0,0.0,0.0,0.0,34.2,29.683333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,28.7,25.038709677419355,0,0,0,0.0,0,0.0,0.0,0.0,38.8,29.418478260869566,1,0,0.0,0.0,0,0.0,0.0,0.0,36.6,28.670652173913037,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S1,2019,38.7,27.336448598130836,1,0,0.0,0.0,0,0.0,0.0,0.0,2022.3,137.07,31.0,21.76666666666667,0,0,0,0.0,0,0.0,0.0,0.0,27.9,21.680645161290318,0,0,0,0.0,0,0.0,0.0,0.0,37.3,29.936666666666664,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,31.877419354838704,0,0,0.0,0.0,0,0.0,0.0,0.0,38.7,32.47741935483871,1,0,0.0,0.0,0,0.0,0.0,0.0,35.9,29.079999999999995,0,0,0.0,0.0,0,0.0,0.0,0.0,30.6,24.49677419354839,0,0,0,0.0,0,0.0,0.0,0.0,37.3,27.80869565217392,0,0,0.0,0.0,0,0.0,0.0,0.0,38.7,28.68043478260869,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S1,2020,42.6,29.164485981308406,6,2,13.700000000000003,6.850000000000001,3,2.5,7.258,6.8415,2335.7000000000003,87.54,30.4,21.49,0,0,0,0.0,0,0.0,0.0,0.0,36.3,25.593548387096774,0,0,0,0.0,0,0.0,0.0,0.0,36.4,29.826666666666664,0,0,0.0,0.0,0,0.0,0.0,0.0,37.5,32.98387096774193,0,0,0.0,0.0,0,0.0,0.0,0.0,40.2,33.68064516129033,3,1,3.700000000000003,3.700000000000003,2,2.0,6.425,6.425,42.6,31.426666666666666,3,1,10.0,10.0,3,3.0,7.258,7.258,35.8,28.99677419354839,0,0,0,0.0,0,0.0,0.0,0.0,37.5,29.464130434782618,0,0,0.0,0.0,0,0.0,0.0,0.0,42.6,31.367391304347823,6,2,13.700000000000003,6.850000000000001,3,2.5,7.258,6.8415,1,POST-V
S1,2021,40.5,28.59018691588785,6,2,6.799999999999997,3.3999999999999986,2,2.0,6.469,6.468500000000001,2126.2,315.4100000000001,30.2,23.103333333333335,0,0,0,0.0,0,0.0,0.0,0.0,35.9,27.43548387096774,0,0,0,0.0,0,0.0,0.0,0.0,39.9,30.506666666666664,2,1,3.6999999999999957,3.6999999999999957,2,2.0,6.468,6.468,40.5,32.83548387096774,2,1,3.1000000000000014,3.1000000000000014,2,2.0,6.469,6.469,38.5,32.9774193548387,1,0,0.0,0.0,0,0.0,0.0,0.0,38.4,30.296666666666667,1,0,0.0,0.0,0,0.0,0.0,0.0,33.3,22.916129032258073,0,0,0,0.0,0,0.0,0.0,0.0,40.5,30.256521739130434,4,2,6.799999999999997,3.3999999999999986,2,2.0,6.469,6.468500000000001,38.5,28.713043478260868,2,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S1,2022,44.4,28.33551401869159,7,1,17.599999999999994,17.599999999999994,5,5.0,8.267,8.267,2130.7999999999997,119.75,30.3,20.383333333333336,0,0,0,0.0,0,0.0,0.0,0.0,35.4,24.577419354838714,0,0,0,0.0,0,0.0,0.0,0.0,37.0,30.123333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,36.7,31.48709677419355,0,0,0.0,0.0,0,0.0,0.0,0.0,39.9,33.458064516129035,2,0,0.0,0.0,0,0.0,0.0,0.0,44.4,30.98,5,1,17.599999999999994,17.599999999999994,5,5.0,8.267,8.267,33.4,27.225806451612897,0,0,0,0.0,0,0.0,0.0,0.0,37.0,28.714130434782607,0,0,0.0,0.0,0,0.0,0.0,0.0,44.4,30.550000000000004,7,1,17.599999999999994,17.599999999999994,5,5.0,8.267,8.267,1,POST-V
S1,2023,39.3,26.754205607476635,7,3,3.700000000000003,1.2333333333333343,2,2.0,5.866,5.5760000000000005,1888.3000000000002,75.92999999999999,31.5,20.69333333333333,0,0,0,0.0,0,0.0,0.0,0.0,32.0,22.325806451612905,0,0,0,0.0,0,0.0,0.0,0.0,35.0,25.936666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,39.3,33.222580645161294,6,3,3.700000000000003,1.2333333333333343,2,2.0,5.866,5.5760000000000005,38.6,32.69032258064516,1,0,0.0,0.0,0,0.0,0.0,0.0,32.4,27.419999999999998,0,0,0.0,0.0,0,0.0,0.0,0.0,34.2,24.790322580645167,0,0,0,0.0,0,0.0,0.0,0.0,39.3,27.175,6,3,3.700000000000003,1.2333333333333343,2,2.0,5.866,5.5760000000000005,38.6,28.30978260869565,1,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S2,1981,38.9,26.901869158878505,2,0,0.0,0.0,0,0.0,0.0,0.0,1895.5,131.22000000000003,33.4,20.773333333333333,0,0,0,0.0,0,0.0,0.0,0.0,30.6,24.4741935483871,0,0,0,0.0,0,0.0,0.0,0.0,38.1,30.956666666666674,1,0,0.0,0.0,0,0.0,0.0,0.0,36.1,30.570967741935487,0,0,0.0,0.0,0,0.0,0.0,0.0,38.9,30.30322580645161,1,0,0.0,0.0,0,0.0,0.0,0.0,33.3,28.576666666666664,0,0,0.0,0.0,0,0.0,0.0,0.0,31.0,22.64516129032258,0,0,0,0.0,0,0.0,0.0,0.0,38.1,28.642391304347825,1,0,0.0,0.0,0,0.0,0.0,0.0,38.9,27.159782608695654,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1982,36.3,25.28271028037383,0,0,0.0,0.0,0,0.0,0.0,0.0,1637.5,326.14,26.4,17.876666666666665,0,0,0,0.0,0,0.0,0.0,0.0,35.0,24.683870967741942,0,0,0,0.0,0,0.0,0.0,0.0,30.9,24.113333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,34.1,28.890322580645158,0,0,0.0,0.0,0,0.0,0.0,0.0,36.0,29.767741935483873,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,27.853333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,29.2,23.6,0,0,0,0.0,0,0.0,0.0,0.0,35.0,25.91521739130435,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,27.065217391304344,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1983,38.9,26.05607476635514,2,0,0.0,0.0,0,0.0,0.0,0.0,1784.0,230.51,23.0,17.216666666666665,0,0,0,0.0,0,0.0,0.0,0.0,32.2,23.616129032258065,0,0,0,0.0,0,0.0,0.0,0.0,34.0,27.21666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,38.4,28.890322580645165,1,0,0.0,0.0,0,0.0,0.0,0.0,38.9,30.454838709677425,1,0,0.0,0.0,0,0.0,0.0,0.0,37.9,29.546666666666674,0,0,0.0,0.0,0,0.0,0.0,0.0,30.6,25.31612903225807,0,0,0,0.0,0,0.0,0.0,0.0,38.4,26.567391304347826,1,0,0.0,0.0,0,0.0,0.0,0.0,38.9,28.42717391304348,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1984,38.1,27.23084112149533,4,1,0.10000000000000142,0.10000000000000142,2,2.0,5.59,5.59,1859.3999999999999,150.95000000000002,28.2,19.400000000000002,0,0,0,0.0,0,0.0,0.0,0.0,37.3,26.64516129032258,0,0,0,0.0,0,0.0,0.0,0.0,34.7,27.613333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,38.1,31.96129032258065,2,1,0.10000000000000142,0.10000000000000142,2,2.0,5.59,5.59,38.0,31.03870967741935,1,0,0.0,0.0,0,0.0,0.0,0.0,38.0,32.06666666666667,1,0,0.0,0.0,0,0.0,0.0,0.0,29.9,21.806451612903224,0,0,0,0.0,0,0.0,0.0,0.0,38.1,28.752173913043475,2,1,0.10000000000000142,0.10000000000000142,2,2.0,5.59,5.59,38.0,28.263043478260872,2,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S2,1985,37.5,26.451869158878498,0,0,0.0,0.0,0,0.0,0.0,0.0,1744.1000000000001,78.15,30.9,22.386666666666663,0,0,0,0.0,0,0.0,0.0,0.0,29.6,23.27096774193548,0,0,0,0.0,0,0.0,0.0,0.0,37.1,29.673333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,37.5,31.4258064516129,0,0,0.0,0.0,0,0.0,0.0,0.0,35.0,28.806451612903224,0,0,0.0,0.0,0,0.0,0.0,0.0,34.1,25.44666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,24.09354838709678,0,0,0,0.0,0,0.0,0.0,0.0,37.5,28.106521739130432,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,26.12282608695652,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1986,35.3,25.73504672897196,0,0,0.0,0.0,0,0.0,0.0,0.0,1664.5,99.72,28.9,20.006666666666668,0,0,0,0.0,0,0.0,0.0,0.0,31.5,23.880645161290325,0,0,0,0.0,0,0.0,0.0,0.0,34.8,27.09999999999999,0,0,0.0,0.0,0,0.0,0.0,0.0,35.3,29.532258064516125,0,0,0.0,0.0,0,0.0,0.0,0.0,34.9,30.341935483870973,0,0,0.0,0.0,0,0.0,0.0,0.0,32.8,24.69333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,30.9,24.416129032258066,0,0,0,0.0,0,0.0,0.0,0.0,35.3,26.83478260869565,0,0,0.0,0.0,0,0.0,0.0,0.0,34.9,26.50326086956521,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1987,36.2,26.7803738317757,0,0,0.0,0.0,0,0.0,0.0,0.0,1884.6999999999998,53.38000000000001,29.1,23.383333333333333,0,0,0,0.0,0,0.0,0.0,0.0,34.8,25.06129032258064,0,0,0,0.0,0,0.0,0.0,0.0,34.9,27.70333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,32.5,26.73548387096774,0,0,0.0,0.0,0,0.0,0.0,0.0,36.2,29.558064516129026,0,0,0.0,0.0,0,0.0,0.0,0.0,35.9,29.086666666666662,0,0,0.0,0.0,0,0.0,0.0,0.0,35.6,25.929032258064513,0,0,0,0.0,0,0.0,0.0,0.0,34.9,26.48695652173914,0,0,0.0,0.0,0,0.0,0.0,0.0,36.2,28.18152173913043,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
